Expanded display is on.
id,shape_type,display_name,category,subcategory,description,source,priority,seo_keywords,canonical_url,is_active,created_at,updated_at,asset_value_usd,token_id,energy_hash,energy_rank,normalized_energy,pattern_discoveries,cross_learn_connections,base_energy,onchain_tx_hash,mint_status,erc20_contract_address,morph_parameters,last_morph_at
1274,phloem_transport_system,🌱 Phloem Transport System,general,general,Parametric surface,formula_sync,0.8,"general, UUON, parametric surface",/shapes/phloem-transport-system,t,2026-06-12T23:55:48.770Z,2026-06-12T23:55:48.770Z,677.375566,,,,,0,0,55000000000000000000000000000000,,success,0x9FB4Ae5c94eb4950145062583Bc7BC2102fA43B5,"{""day"": 7, ""p2_amp"": ""20.111222"", ""p4_res"": 78.171547}",2026-06-13 15:48:43.026066+00
1286,coral_reef_structure,🌊 Coral Reef Structure,general,general,Parametric surface,formula_sync,0.8,"general, UUON, parametric surface",/shapes/coral-reef-structure,t,2026-06-12T23:55:48.770Z,2026-06-12T23:55:48.770Z,677.375566,,,,,0,0,55000000000000000000000000000000,,success,0x1921942a63695EA775EbdE80d7a1F3033A938d04,"{""day"": 7, ""p2_amp"": ""20.111222"", ""p4_res"": 78.171547}",2026-06-13 15:48:43.026066+00
1316,unified_wholeness_equation,🌌 Unified Equation of Wholeness - dΨ/dt = F(Ψ),general,general,Parametric surface,formula_sync,0.8,"general, UUON, parametric surface",/shapes/unified-wholeness-equation,t,2026-06-12T23:55:48.770Z,2026-06-12T23:55:48.770Z,677.375566,,,,,0,0,55000000000000000000000000000000,,success,0x7C4D6460BEB73f37892396dA790DDa71d6DC962E,"{""day"": 7, ""p2_amp"": ""20.111222"", ""p4_res"": 78.171547}",2026-06-13 15:48:43.026066+00
1348,lean_manufacturing_flow,🔄 Lean Manufacturing - Value Stream,general,general,Parametric surface,formula_sync,0.8,"general, UUON, parametric surface",/shapes/lean-manufacturing-flow,t,2026-06-12T23:55:55.335Z,2026-06-12T23:55:55.335Z,677.375566,,,,,0,0,55000000000000000000000000000000,,success,0x805c1028343F7d6c68A8886B2b10d01984171029,"{""day"": 7, ""p2_amp"": ""20.111222"", ""p4_res"": 78.171547}",2026-06-13 15:48:43.026066+00
1352,aerodynamic_flow,✈️ Aerodynamic Flow - Airfoil Pressure,general,general,Parametric surface,formula_sync,0.8,"general, UUON, parametric surface",/shapes/aerodynamic-flow,t,2026-06-12T23:55:55.335Z,2026-06-12T23:55:55.335Z,677.375566,,,,,0,0,55000000000000000000000000000000,,success,0x99507d87A9bb6e86c708ef02cE2B504fcFF0d6d2,"{""day"": 7, ""p2_amp"": ""20.111222"", ""p4_res"": 78.171547}",2026-06-13 15:48:43.026066+00
1374,uuon_topology_selector,UUON Topology Selector,general,general,Parametric surface,formula_sync,0.8,"general, UUON, parametric surface",/shapes/uuon-topology-selector,t,2026-06-12T23:55:55.335Z,2026-06-12T23:55:55.335Z,677.375566,,,,,0,0,55000000000000000000000000000000,,success,0xC6325Cf97d3e6dC8082fc61AbbBaBB7857C34435,"{""day"": 7, ""p2_amp"": ""20.111222"", ""p4_res"": 78.171547}",2026-06-13 15:48:43.026066+00
1410,unitary_time_evolution,⏱️ Unitary Time Evolution,general,general,Parametric surface,formula_sync,0.8,"general, UUON, parametric surface",/shapes/unitary-time-evolution,t,2026-06-12T23:55:55.335Z,2026-06-12T23:55:55.335Z,677.375566,,,,,0,0,77390523246093750000000000000000,,success,0xa14350c17a255CCaC9D2d94a2D1f0cF95E533074,"{""day"": 7, ""p2_amp"": ""20.111222"", ""p4_res"": 78.171547}",2026-06-13 15:48:43.026066+00
14,sphere,Sphere,basic,Basic Shapes,Sphere - Basic Shapes mathematical visualization,frontend,0.8,"Sphere, Basic Shapes, mathematical visualization, 3D geometry, parametric surface",/shape/sphere,t,2025-12-04T10:34:40.589Z,2025-12-04T10:34:40.589Z,677.375566,,,,,0,0,55000000000000000000000000000000,,success,0xAF16427690e6beaC79d0d628Cc878523F1886E86,"{""day"": 7, ""p2_amp"": ""20.111222"", ""p4_res"": 78.171547}",2026-06-13 15:48:43.026066+00
15,cube,Cube,basic,Basic Shapes,Cube - Basic Shapes mathematical visualization,frontend,0.8,"Cube, Basic Shapes, mathematical visualization, 3D geometry, parametric surface",/shape/cube,t,2025-12-04T10:34:40.589Z,2025-12-04T10:34:40.589Z,677.375566,,,,,0,0,55000000000000000000000000000000,,success,0xf86A516396651785b87a3dC7B0C99019213d204b,"{""day"": 7, ""p2_amp"": ""20.111222"", ""p4_res"": 78.171547}",2026-06-13 15:48:43.026066+00
110,twistor_space,Twistor Space,quantum-gravity,Quantum Gravity,Twistor Space - Quantum Gravity mathematical visualization,frontend,0.8,"Twistor Space, Quantum Gravity, mathematical visualization, 3D geometry, parametric surface",/shape/twistor_space,t,2025-12-04T10:34:40.589Z,2025-12-04T10:34:40.589Z,677.375566,,,,,0,0,55000000000000000000000000000000,,success,0x4605E41913e9a594E4F216425e8151d99899f5d0,"{""day"": 7, ""p2_amp"": ""20.111222"", ""p4_res"": 78.171547}",2026-06-13 15:48:43.026066+00
112,black_hole_entropy,Black Hole Entropy,quantum-gravity,Quantum Gravity,Black Hole Entropy - Quantum Gravity mathematical visualization,frontend,0.8,"Black Hole Entropy, Quantum Gravity, mathematical visualization, 3D geometry, parametric surface",/shape/black_hole_entropy,t,2025-12-04T10:34:40.589Z,2025-12-04T10:34:40.589Z,677.375566,,,,,0,0,55000000000000000000000000000000,,success,0x06387dD51f2cC5D73bEC74A1A522eb4186749ba7,"{""day"": 7, ""p2_amp"": ""20.111222"", ""p4_res"": 78.171547}",2026-06-13 15:48:43.026066+00
339,cosmic_web,Cosmic Web,cosmology,Cosmology,Cosmic Web - Cosmology mathematical visualization,frontend,0.8,"Cosmic Web, Cosmology, mathematical visualization, 3D geometry, parametric surface",/shape/cosmic_web,t,2025-12-04T10:34:40.589Z,2025-12-04T10:34:40.589Z,677.375566,,,,,0,0,55000000000000000000000000000000,,success,0xA86fD57cea600C8ce851ffc3841241df274C8Ded,"{""day"": 7, ""p2_amp"": ""20.111222"", ""p4_res"": 78.171547}",2026-06-13 15:48:43.026066+00
196,motor_protein,Motor Protein,molecular-biology,Molecular Biology,Motor Protein - Molecular Biology mathematical visualization,frontend,0.8,"Motor Protein, Molecular Biology, mathematical visualization, 3D geometry, parametric surface",/shape/motor_protein,t,2025-12-04T10:34:40.589Z,2025-12-04T10:34:40.589Z,677.375566,,,,,0,0,55000000000000000000000000000000,,success,0x6F76081ABA289544B9805BC44a687d5FD26FE0F2,"{""day"": 7, ""p2_amp"": ""20.111222"", ""p4_res"": 78.171547}",2026-06-13 15:48:43.026066+00
235,jitterbug,Jitterbug,sacred-geometry,Sacred Geometry,Jitterbug - Sacred Geometry mathematical visualization,frontend,0.8,"Jitterbug, Sacred Geometry, mathematical visualization, 3D geometry, parametric surface",/shape/jitterbug,t,2025-12-04T10:34:40.589Z,2025-12-04T10:34:40.589Z,677.375566,,,,,0,0,55000000000000000000000000000000,,success,0x6A34E2ec5D1366695919015067740ab632ca1BA3,"{""day"": 7, ""p2_amp"": ""20.111222"", ""p4_res"": 78.171547}",2026-06-13 15:48:43.026066+00
332,quantum_supremacy,Quantum Supremacy,quantum-computing,Quantum Computing,Quantum Supremacy - Quantum Computing mathematical visualization,frontend,0.8,"Quantum Supremacy, Quantum Computing, mathematical visualization, 3D geometry, parametric surface",/shape/quantum_supremacy,t,2025-12-04T10:34:40.589Z,2025-12-04T10:34:40.589Z,677.375566,,,,,0,0,55000000000000000000000000000000,,success,0x14Ff8b04B61bBc87003330F822F8Be9D9270F513,"{""day"": 7, ""p2_amp"": ""20.111222"", ""p4_res"": 78.171547}",2026-06-13 15:48:43.026066+00
358,stellar_black_hole,Stellar Black Hole,black-holes,Black Holes,Stellar Black Hole - Black Holes mathematical visualization,frontend,0.8,"Stellar Black Hole, Black Holes, mathematical visualization, 3D geometry, parametric surface",/shape/stellar_black_hole,t,2025-12-04T10:34:40.589Z,2025-12-04T10:34:40.589Z,677.375566,,,,,0,0,55000000000000000000000000000000,,success,0x6a4F04b0f6892c1E7d8B5BF6E91c56BBeb3AD3eA,"{""day"": 7, ""p2_amp"": ""20.111222"", ""p4_res"": 78.171547}",2026-06-13 15:48:43.026066+00
449,conformal_field,Conformal Field,field-theory,Field Theory,Conformal Field - Field Theory mathematical visualization,frontend,0.8,"Conformal Field, Field Theory, mathematical visualization, 3D geometry, parametric surface",/shape/conformal_field,t,2025-12-04T10:34:40.589Z,2025-12-04T10:34:40.589Z,677.375566,,,,,0,0,55000000000000000000000000000000,,success,0x243B9B8BF8bc2eC7738537c6cf776df868D3dbb1,"{""day"": 7, ""p2_amp"": ""20.111222"", ""p4_res"": 78.171547}",2026-06-13 15:48:43.026066+00
495,acas_network_node,Acas Network Node,uuon-acas,UUON ACAS Systems,Acas Network Node - UUON ACAS Systems mathematical visualization,frontend,0.8,"Acas Network Node, UUON ACAS Systems, mathematical visualization, 3D geometry, parametric surface",/shape/acas_network_node,t,2025-12-04T10:34:40.589Z,2025-12-04T10:34:40.589Z,677.375566,,,,,0,0,55000000000000000000000000000000,,success,0x4e4d07fc585ff3B0f8CCB233912147634BBA20D8,"{""day"": 7, ""p2_amp"": ""20.111222"", ""p4_res"": 78.171547}",2026-06-13 15:48:43.026066+00
497,acas_quantum_state,Acas Quantum State,uuon-acas,UUON ACAS Systems,Acas Quantum State - UUON ACAS Systems mathematical visualization,frontend,0.8,"Acas Quantum State, UUON ACAS Systems, mathematical visualization, 3D geometry, parametric surface",/shape/acas_quantum_state,t,2025-12-04T10:34:40.589Z,2025-12-04T10:34:40.589Z,677.375566,,,,,0,0,55000000000000000000000000000000,,success,0xE746286Bf4d5F833CD551f47c1b311b47566AD57,"{""day"": 7, ""p2_amp"": ""20.111222"", ""p4_res"": 78.171547}",2026-06-13 15:48:43.026066+00
508,uuon_smart_contract,Uuon Smart Contract,uuon-acas,UUON ACAS Systems,Uuon Smart Contract - UUON ACAS Systems mathematical visualization,frontend,0.8,"Uuon Smart Contract, UUON ACAS Systems, mathematical visualization, 3D geometry, parametric surface",/shape/uuon_smart_contract,t,2025-12-04T10:34:40.589Z,2025-12-04T10:34:40.589Z,677.375566,,,,,0,0,55000000000000000000000000000000,,success,0x5843Ed58A057A6f3606daD8957a5eEE9C8E14618,"{""day"": 7, ""p2_amp"": ""20.111222"", ""p4_res"": 78.171547}",2026-06-13 15:48:43.026066+00
510,quantum_kernel,Quantum Kernel,quantum-machine-learning,Quantum Machine Learning,Quantum Kernel - Quantum Machine Learning mathematical visualization,frontend,0.8,"Quantum Kernel, Quantum Machine Learning, mathematical visualization, 3D geometry, parametric surface",/shape/quantum_kernel,t,2025-12-04T10:34:40.589Z,2025-12-04T10:34:40.589Z,677.375566,,,,,0,0,55000000000000000000000000000000,,success,0x14Ff8b04B61bBc87003330F822F8Be9D9270F513,"{""day"": 7, ""p2_amp"": ""20.111222"", ""p4_res"": 78.171547}",2026-06-13 15:48:43.026066+00
1384,barth_sextic,⬡ Barth Sextic,general,general,Parametric surface,formula_sync,0.8,"general, UUON, parametric surface",/shapes/barth-sextic,t,2026-06-12T23:55:55.335Z,2026-06-12T23:55:55.335Z,677.375566,,,,,0,0,55000000000000000000000000000000,,success,0xc01BC3f5881E1be1b88596A7c408425955117323,"{""day"": 7, ""p2_amp"": ""20.111222"", ""p4_res"": 78.171547}",2026-06-13 15:48:43.026066+00
674,dna_replication_algorithm,Dna Replication Algorithm,original_algorithms,Original Algorithms,Dna Replication Algorithm - Original Algorithms mathematical visualization,frontend,0.8,"Dna Replication Algorithm, Original Algorithms, mathematical visualization",/shape/dna_replication_algorithm,t,2025-12-04T10:38:14.652Z,2025-12-04T10:38:14.652Z,677.375566,,,,,0,0,55000000000000000000000000000000,,success,0x051B4e9C686FC179eC5D64D2ceAD1e432E4dBBd3,"{""day"": 7, ""p2_amp"": ""20.111222"", ""p4_res"": 78.171547}",2026-06-13 15:48:43.026066+00
760,boson,Boson,particle_physics,Particle Physics,Boson - Particle Physics mathematical visualization,frontend,0.8,"Boson, Particle Physics, mathematical visualization",/shape/boson,t,2025-12-04T10:38:14.652Z,2025-12-04T10:38:14.652Z,677.375566,,,,,0,0,55000000000000000000000000000000,,success,0xBb2b6B33457944A132667D28bFf9628F279e2b22,"{""day"": 7, ""p2_amp"": ""20.111222"", ""p4_res"": 78.171547}",2026-06-13 15:48:43.026066+00
843,area_operator_spectrum,Area Operator Spectrum,quantum-gravity,lqg,Quantized area eigenvalues in LQG,formula_sync,0.8,"quantum-gravity, UUON, parametric surface",/shapes/area-operator-spectrum,t,2026-06-12T23:55:22.433Z,2026-06-12T23:55:22.433Z,677.375566,,,,,0,0,55000000000000000000000000000000,,success,0x0B7a8E93f8029E80659454D6c5680654Fd718018,"{""day"": 7, ""p2_amp"": ""20.111222"", ""p4_res"": 78.171547}",2026-06-13 15:48:43.026066+00
844,volume_operator,Volume Operator,quantum-gravity,lqg,Quantized volume in loop quantum gravity,formula_sync,0.8,"quantum-gravity, UUON, parametric surface",/shapes/volume-operator,t,2026-06-12T23:55:22.433Z,2026-06-12T23:55:22.433Z,677.375566,,,,,0,0,55000000000000000000000000000000,,success,0xdB5B100c479d0ac2Bd813193b0E32D50a9739484,"{""day"": 7, ""p2_amp"": ""20.111222"", ""p4_res"": 78.171547}",2026-06-13 15:48:43.026066+00
947,hilbert_curve,Hilbert Curve,fractals,space-filling,Space-filling curve - dimension 2,formula_sync,0.8,"fractals, UUON, parametric surface",/shapes/hilbert-curve,t,2026-06-12T23:55:29.054Z,2026-06-12T23:55:29.054Z,677.375566,,,,,0,0,55000000000000000000000000000000,,success,0x9590fE77A2C5a97AC8e6b45D52f4546987488D71,"{""day"": 7, ""p2_amp"": ""20.111222"", ""p4_res"": 78.171547}",2026-06-13 15:48:43.026066+00
969,square_knot,Square Knot,topology,knots,Connected sum of trefoil and mirror,formula_sync,0.8,"topology, UUON, parametric surface",/shapes/square-knot,t,2026-06-12T23:55:29.054Z,2026-06-12T23:55:29.054Z,677.375566,,,,,0,0,55000000000000000000000000000000,,success,0x1814b738951e3DAb65193319219FA0620dd6621E,"{""day"": 7, ""p2_amp"": ""20.111222"", ""p4_res"": 78.171547}",2026-06-13 15:48:43.026066+00
981,d_brane,D-Brane,theory-of-everything,string-theory,Dirichlet boundary condition surface,formula_sync,0.8,"theory-of-everything, UUON, parametric surface",/shapes/d-brane,t,2026-06-12T23:55:29.054Z,2026-06-12T23:55:29.054Z,677.375566,,,,,0,0,55000000000000000000000000000000,,success,0x44E43F998aBdb071F7B56201F2a9061E209E1f0b,"{""day"": 7, ""p2_amp"": ""20.111222"", ""p4_res"": 78.171547}",2026-06-13 15:48:43.026066+00
1212,diamond_emerald,💎 Emerald Cut - Rectangular Step Cut,general,general,Parametric surface,formula_sync,0.8,"general, UUON, parametric surface",/shapes/diamond-emerald,t,2026-06-12T23:55:42.209Z,2026-06-12T23:55:42.209Z,677.375566,,,,,0,0,55000000000000000000000000000000,,success,0x37E480915d56214B1b62e9e878A0117B3F34B251,"{""day"": 7, ""p2_amp"": ""20.111222"", ""p4_res"": 78.171547}",2026-06-13 15:48:43.026066+00
1215,diamond_pear,💎 Pear Cut - Teardrop Shape,general,general,Parametric surface,formula_sync,0.8,"general, UUON, parametric surface",/shapes/diamond-pear,t,2026-06-12T23:55:42.209Z,2026-06-12T23:55:42.209Z,677.375566,,,,,0,0,55000000000000000000000000000000,,success,0x37E480915d56214B1b62e9e878A0117B3F34B251,"{""day"": 7, ""p2_amp"": ""20.111222"", ""p4_res"": 78.171547}",2026-06-13 15:48:43.026066+00
1264,root_system_architecture,🌳 Root System Architecture - Fractal Branching,general,general,Parametric surface,formula_sync,0.8,"general, UUON, parametric surface",/shapes/root-system-architecture,t,2026-06-12T23:55:48.770Z,2026-06-12T23:55:48.770Z,677.375566,,,,,0,0,55000000000000000000000000000000,,success,0x589125a4b0b314393F56C8e085b24e7AD616FC26,"{""day"": 7, ""p2_amp"": ""20.111222"", ""p4_res"": 78.171547}",2026-06-13 15:48:43.026066+00
1308,population_migration_pattern,👥 Population Migration Pattern,general,general,Parametric surface,formula_sync,0.8,"general, UUON, parametric surface",/shapes/population-migration-pattern,t,2026-06-12T23:55:48.770Z,2026-06-12T23:55:48.770Z,677.375566,,,,,0,0,55000000000000000000000000000000,,success,0xeAd9Fe9D8d415A16ae7eac7c00689c60aEa4ae21,"{""day"": 7, ""p2_amp"": ""20.111222"", ""p4_res"": 78.171547}",2026-06-13 15:48:43.026066+00
1310,production_line_dynamics,🏭 Production Line Dynamics,general,general,Parametric surface,formula_sync,0.8,"general, UUON, parametric surface",/shapes/production-line-dynamics,t,2026-06-12T23:55:48.770Z,2026-06-12T23:55:48.770Z,677.375566,,,,,0,0,55000000000000000000000000000000,,success,0xBA224Eb084100F537D7bDDaD880566D7a28c1950,"{""day"": 7, ""p2_amp"": ""20.111222"", ""p4_res"": 78.171547}",2026-06-13 15:48:43.026066+00
1312,shock_wave_pattern,✈️ Shock Wave Pattern,general,general,Parametric surface,formula_sync,0.8,"general, UUON, parametric surface",/shapes/shock-wave-pattern,t,2026-06-12T23:55:48.770Z,2026-06-12T23:55:48.770Z,677.375566,,,,,0,0,55000000000000000000000000000000,,success,0x6896f5E7fa811525a134e5C0E754400b92396e95,"{""day"": 7, ""p2_amp"": ""20.111222"", ""p4_res"": 78.171547}",2026-06-13 15:48:43.026066+00
1303,demographic_transition_model,👥 Demographic Transition Model,general,general,Parametric surface,formula_sync,0.8,"general, UUON, parametric surface",/shapes/demographic-transition-model,t,2026-06-12T23:55:48.770Z,2026-06-12T23:55:48.770Z,677.375566,,,,,0,0,55000000000000000000000000000000,,success,0x0c215017200228e79B8566Ef61Bb6345FBBbabF3,"{""day"": 7, ""p2_amp"": ""20.111222"", ""p4_res"": 78.171547}",2026-06-13 15:48:43.026066+00
1305,electoral_map_dynamics,🏛️ Electoral Map Dynamics,general,general,Parametric surface,formula_sync,0.8,"general, UUON, parametric surface",/shapes/electoral-map-dynamics,t,2026-06-12T23:55:48.770Z,2026-06-12T23:55:48.770Z,677.375566,,,,,0,0,55000000000000000000000000000000,,success,0xB48D008FC13F5E079f41Eb05f1E3D0D96a517F0d,"{""day"": 7, ""p2_amp"": ""20.111222"", ""p4_res"": 78.171547}",2026-06-13 15:48:43.026066+00
1307,inventory_optimization_surface,🏭 Inventory Optimization Surface,general,general,Parametric surface,formula_sync,0.8,"general, UUON, parametric surface",/shapes/inventory-optimization-surface,t,2026-06-12T23:55:48.770Z,2026-06-12T23:55:48.770Z,677.375566,,,,,0,0,55000000000000000000000000000000,,success,0x797F4Aca60361839153Eb3D596971FB0E8028279,"{""day"": 7, ""p2_amp"": ""20.111222"", ""p4_res"": 78.171547}",2026-06-13 15:48:43.026066+00
1309,power_distribution_network,🏛️ Power Distribution Network,general,general,Parametric surface,formula_sync,0.8,"general, UUON, parametric surface",/shapes/power-distribution-network,t,2026-06-12T23:55:48.770Z,2026-06-12T23:55:48.770Z,677.375566,,,,,0,0,55000000000000000000000000000000,,success,0x0070b12cC5391826fbB606e303E76CA9D34412B8,"{""day"": 7, ""p2_amp"": ""20.111222"", ""p4_res"": 78.171547}",2026-06-13 15:48:43.026066+00
1311,quality_control_system,🏭 Quality Control System,general,general,Parametric surface,formula_sync,0.8,"general, UUON, parametric surface",/shapes/quality-control-system,t,2026-06-12T23:55:48.770Z,2026-06-12T23:55:48.770Z,677.375566,,,,,0,0,55000000000000000000000000000000,,success,0x3491f900A46F95bC87881fe395F5dCAa7A806665,"{""day"": 7, ""p2_amp"": ""20.111222"", ""p4_res"": 78.171547}",2026-06-13 15:48:43.026066+00
1313,social_mobility_landscape,👥 Social Mobility Landscape,general,general,Parametric surface,formula_sync,0.8,"general, UUON, parametric surface",/shapes/social-mobility-landscape,t,2026-06-12T23:55:48.770Z,2026-06-12T23:55:48.770Z,677.375566,,,,,0,0,55000000000000000000000000000000,,success,0xe884B94d755F3c48Ed36453eb14aF5de01775d4C,"{""day"": 7, ""p2_amp"": ""20.111222"", ""p4_res"": 78.171547}",2026-06-13 15:48:43.026066+00
1315,trade_flow_network,📊 Trade Flow Network,general,general,Parametric surface,formula_sync,0.8,"general, UUON, parametric surface",/shapes/trade-flow-network,t,2026-06-12T23:55:48.770Z,2026-06-12T23:55:48.770Z,677.375566,,,,,0,0,55000000000000000000000000000000,,success,0x6Ce4eD3dd6726C126B4AFF3f14Fd89263ebC6062,"{""day"": 7, ""p2_amp"": ""20.111222"", ""p4_res"": 78.171547}",2026-06-13 15:48:43.026066+00
1317,classical_hamiltonian_flow,⚙️ Classical Hamiltonian Flow - dq/dt = ∂H/∂p,general,general,Parametric surface,formula_sync,0.8,"general, UUON, parametric surface",/shapes/classical-hamiltonian-flow,t,2026-06-12T23:55:48.770Z,2026-06-12T23:55:48.770Z,677.375566,,,,,0,0,55000000000000000000000000000000,,success,0x7b2e106f490Ad70F35287388006Ac905C0C860A4,"{""day"": 7, ""p2_amp"": ""20.111222"", ""p4_res"": 78.171547}",2026-06-13 15:48:43.026066+00
1319,entropy_flow_dynamics,🔥 Entropy Flow - dS/dt > 0,general,general,Parametric surface,formula_sync,0.8,"general, UUON, parametric surface",/shapes/entropy-flow-dynamics,t,2026-06-12T23:55:48.770Z,2026-06-12T23:55:48.770Z,677.375566,,,,,0,0,55000000000000000000000000000000,,success,0xBeADFd4beE68658d3bFF5D7dc3a89D21184E12a1,"{""day"": 7, ""p2_amp"": ""20.111222"", ""p4_res"": 78.171547}",2026-06-13 15:48:43.026066+00
